pre_id,post_id,pre_class_label,post_class_label,syn_num,excitation_type
59274600612,41819250669,UNKNOWN,DENDRITE,1,1
59274600612,41995120012,UNKNOWN,DENDRITE,1,1
59274600612,59536235974,UNKNOWN,DENDRITE,1,1
59274600612,42168931129,UNKNOWN,DENDRITE,1,1
59274600612,41804504775,UNKNOWN,DENDRITE,1,1
59274600612,41995120012,UNKNOWN,DENDRITE,1,1
59274600612,41995120012,UNKNOWN,DENDRITE,1,1
59274600612,42256916348,UNKNOWN,DENDRITE,1,1
59274600612,32983442715,UNKNOWN,DENDRITE,1,1
59274600612,50146857588,UNKNOWN,DENDRITE,1,1
59274600612,42256829280,UNKNOWN,DENDRITE,1,1
59274600612,42052676522,UNKNOWN,DENDRITE,1,1
59274600612,41995120012,UNKNOWN,DENDRITE,1,1
59274600612,33478517677,UNKNOWN,DENDRITE,1,1
59274600612,41178939149,UNKNOWN,DENDRITE,1,1
59274600612,41995120012,UNKNOWN,DENDRITE,1,1
59274600612,32736203913,UNKNOWN,DENDRITE,1,0
59274600612,41995120012,UNKNOWN,DENDRITE,1,1
59274600612,42052676522,UNKNOWN,DENDRITE,1,1
59274600612,42256916348,UNKNOWN,DENDRITE,1,1
59274600612,42139566537,UNKNOWN,DENDRITE,1,1
34230002763,6542328789,UNKNOWN,DENDRITE,1,1
4142450099,4374533701,UNKNOWN,DENDRITE,1,1
4142450099,3472088629,UNKNOWN,DENDRITE,1,1
2922696925,3373239870,UNKNOWN,DENDRITE,1,0
2922696925,3504577656,UNKNOWN,DENDRITE,1,1
29861996656,36981311820,UNKNOWN,DENDRITE,1,0
29861996656,28829341229,UNKNOWN,DENDRITE,1,1
29861996656,28349785311,UNKNOWN,DENDRITE,1,0
27958084216,37420743412,UNKNOWN,DENDRITE,1,1
27958084216,29224546135,UNKNOWN,DENDRITE,1,1
27958084216,2293774375,UNKNOWN,DENDRITE,1,1
27958084216,28612515586,UNKNOWN,DENDRITE,1,1
27958084216,27244884279,UNKNOWN,DENDRITE,1,1
28265026268,37610133707,UNKNOWN,DENDRITE,1,1
28265026268,29181604125,UNKNOWN,DENDRITE,1,1
28265026268,37610133707,UNKNOWN,DENDRITE,1,1
28265026268,28905543213,UNKNOWN,DENDRITE,1,1
28265026268,29035171098,UNKNOWN,DENDRITE,1,1
28265026268,46300896856,UNKNOWN,DENDRITE,1,1
28265026268,2716487938,UNKNOWN,DENDRITE,1,1
28265026268,2657820047,UNKNOWN,DENDRITE,1,1
28265026268,37610133707,UNKNOWN,DENDRITE,1,1
28265026268,28600163082,UNKNOWN,DENDRITE,1,1
28265026268,2716487938,UNKNOWN,DENDRITE,1,1
28265026268,37610133707,UNKNOWN,DENDRITE,1,1
28265026268,46300896856,UNKNOWN,DENDRITE,1,1
28265026268,37610133707,UNKNOWN,DENDRITE,1,1
28265026268,29021270843,UNKNOWN,DENDRITE,1,0
28265026268,28745179871,UNKNOWN,DENDRITE,1,0
28265026268,37173591638,UNKNOWN,DENDRITE,1,1
28265026268,1391140193,UNKNOWN,DENDRITE,1,1
28265026268,29035171098,UNKNOWN,DENDRITE,1,1
28265026268,28089317860,UNKNOWN,DENDRITE,1,1
28265026268,37610133707,UNKNOWN,DENDRITE,1,1
28265026268,29035171098,UNKNOWN,DENDRITE,1,1
28265026268,36766209993,UNKNOWN,DENDRITE,1,1
28265026268,28905543213,UNKNOWN,DENDRITE,1,1
28265026268,37610133707,UNKNOWN,DENDRITE,1,1
28265026268,29908427052,UNKNOWN,SOMA,1,1
28265026268,29908427052,UNKNOWN,DENDRITE,1,1
46739028787,28906842239,UNKNOWN,DENDRITE,1,1
38033430812,38586823171,UNKNOWN,DENDRITE,1,1
38033430812,37902490081,UNKNOWN,DENDRITE,1,1
38033430812,12237931142,UNKNOWN,DENDRITE,1,1
38033430812,3605322777,UNKNOWN,DENDRITE,1,1
38033430812,29182786959,UNKNOWN,DENDRITE,1,1
38033430812,3256359220,UNKNOWN,DENDRITE,1,1
38033430812,37902490081,UNKNOWN,DENDRITE,1,0
38033430812,47102492656,UNKNOWN,DENDRITE,1,1
38033430812,38863862489,UNKNOWN,DENDRITE,1,1
38033430812,1874375525,UNKNOWN,DENDRITE,1,1
38033430812,3910980137,UNKNOWN,DENDRITE,1,1
38033430812,12237931142,UNKNOWN,DENDRITE,1,1
38033430812,37902490081,UNKNOWN,DENDRITE,1,1
38033430812,47102492656,UNKNOWN,DENDRITE,1,1
38033430812,47102492656,UNKNOWN,DENDRITE,1,1
38033430812,38106873604,UNKNOWN,DENDRITE,1,1
38033430812,12237931142,UNKNOWN,DENDRITE,1,1
38033430812,55866580890,UNKNOWN,DENDRITE,1,1
38033430812,47102492656,UNKNOWN,DENDRITE,1,1
38033430812,3605322777,UNKNOWN,SOMA,1,1
38033430812,3125564306,UNKNOWN,DENDRITE,1,1
38033430812,2877273095,UNKNOWN,DENDRITE,1,1
38033430812,38543488421,UNKNOWN,DENDRITE,1,1
39665384528,5339746334,UNKNOWN,DENDRITE,1,1
29196628961,3677496614,UNKNOWN,DENDRITE,1,0
29196628961,2803815532,UNKNOWN,DENDRITE,1,1
29196628961,29894761145,UNKNOWN,DENDRITE,1,0
23359833943,4974268764,UNKNOWN,DENDRITE,1,1
23359833943,32910291701,UNKNOWN,DENDRITE,1,1
23359833943,40421599537,UNKNOWN,DENDRITE,1,1
23359833943,32619030591,UNKNOWN,DENDRITE,1,1
23359833943,5934357455,UNKNOWN,DENDRITE,1,1
23359833943,4974268764,UNKNOWN,DENDRITE,1,1
23359833943,5409933355,UNKNOWN,DENDRITE,1,1
23359833943,5409933355,UNKNOWN,DENDRITE,1,0
23359833943,41440369640,UNKNOWN,DENDRITE,1,1
30548271920,3778535716,UNKNOWN,DENDRITE,1,1
30548271920,4054493296,UNKNOWN,DENDRITE,1,1
30548271920,3778535716,UNKNOWN,DENDRITE,1,1
30548271920,48541434731,UNKNOWN,DENDRITE,1,1
30548271920,3399667956,UNKNOWN,DENDRITE,1,1
4889774289,4698850276,UNKNOWN,DENDRITE,1,0
4889774289,5965984082,UNKNOWN,DENDRITE,1,0
4889774289,4917661328,UNKNOWN,DENDRITE,1,1
32807821099,6210201183,UNKNOWN,DENDRITE,1,0
32807821099,6936161283,UNKNOWN,DENDRITE,1,0
32807821099,6720681023,UNKNOWN,DENDRITE,1,0
32807821099,5555389126,UNKNOWN,DENDRITE,1,0
32807821099,33113011075,UNKNOWN,DENDRITE,1,0
32807821099,32499885561,UNKNOWN,DENDRITE,1,0
32807821099,5614976036,UNKNOWN,DENDRITE,1,0
32807821099,32851448972,UNKNOWN,DENDRITE,1,0
32807821099,41585795502,UNKNOWN,DENDRITE,1,0
32807821099,42079674669,UNKNOWN,DENDRITE,1,0
32807821099,5469315702,UNKNOWN,DENDRITE,1,0
32807821099,6210201183,UNKNOWN,DENDRITE,1,0
32807821099,5323845863,UNKNOWN,DENDRITE,1,1
32807821099,5833041353,UNKNOWN,DENDRITE,1,0
32807821099,33113011075,UNKNOWN,DENDRITE,1,0
32807821099,32632360810,UNKNOWN,DENDRITE,1,0
32807821099,6254076701,UNKNOWN,DENDRITE,1,0
32807821099,5555389126,UNKNOWN,DENDRITE,1,0
32807821099,5323845863,UNKNOWN,DENDRITE,1,1
32807821099,32792972069,UNKNOWN,DENDRITE,1,0
4739718712,4506657063,UNKNOWN,DENDRITE,1,0
4739718712,4812578666,UNKNOWN,DENDRITE,1,0
4739718712,4203702106,UNKNOWN,DENDRITE,1,0
4739718712,4187114186,UNKNOWN,DENDRITE,1,0
4739718712,3720466294,UNKNOWN,DENDRITE,1,0
4739718712,4012121203,UNKNOWN,DENDRITE,1,0
4739718712,4100267457,UNKNOWN,DENDRITE,1,0
4739718712,3576412791,UNKNOWN,DENDRITE,1,0
4739718712,3910294146,UNKNOWN,DENDRITE,1,0
4739718712,4405429099,UNKNOWN,DENDRITE,1,0
4739718712,3997155204,UNKNOWN,DENDRITE,1,0
4739718712,4027145878,UNKNOWN,DENDRITE,1,0
4739718712,4667487856,UNKNOWN,DENDRITE,1,0
4739718712,4100311461,UNKNOWN,DENDRITE,1,0
4739718712,3270507642,UNKNOWN,DENDRITE,1,1
4739718712,4493298343,UNKNOWN,DENDRITE,1,0
4739718712,4507533154,UNKNOWN,DENDRITE,1,0
4739718712,3969034166,UNKNOWN,DENDRITE,1,0
4739718712,4943635792,UNKNOWN,DENDRITE,1,0
4739718712,4901176165,UNKNOWN,DENDRITE,1,0
4739718712,3634467614,UNKNOWN,DENDRITE,1,0
4739718712,3779892740,UNKNOWN,DENDRITE,1,0
4739718712,3968566431,UNKNOWN,DENDRITE,1,0
4739718712,3867104093,UNKNOWN,DENDRITE,1,0
4739718712,4303455251,UNKNOWN,DENDRITE,1,0
4739718712,4626036197,UNKNOWN,DENDRITE,1,0
4739718712,3968566431,UNKNOWN,DENDRITE,1,0
4739718712,3910294146,UNKNOWN,DENDRITE,1,0
4739718712,4173492899,UNKNOWN,DENDRITE,1,1
39038491013,39096077075,UNKNOWN,DENDRITE,1,1
39038491013,3838909553,UNKNOWN,DENDRITE,1,0
4332935499,4144495177,UNKNOWN,DENDRITE,1,0
4332935499,4566069089,UNKNOWN,DENDRITE,1,0
5202803880,6323371913,UNKNOWN,DENDRITE,1,1
3182566271,2964441917,UNKNOWN,DENDRITE,1,0
3182566271,2136317545,UNKNOWN,DENDRITE,1,0
3182566271,2280851941,UNKNOWN,DENDRITE,1,0
6120257502,6179202111,UNKNOWN,DENDRITE,1,0
6120257502,5844330471,UNKNOWN,DENDRITE,1,0
6120257502,5844330471,UNKNOWN,DENDRITE,1,0
37228988420,28872735088,UNKNOWN,DENDRITE,1,1
882747797,1669376179,UNKNOWN,DENDRITE,1,1
882747797,1844077129,UNKNOWN,DENDRITE,1,1
1931903793,1596327698,UNKNOWN,DENDRITE,1,0
3460816639,3925990067,UNKNOWN,DENDRITE,1,1
3460816639,3999958579,UNKNOWN,DENDRITE,1,1
27666809442,45251771103,UNKNOWN,DENDRITE,1,1
27666809442,44785633767,UNKNOWN,DENDRITE,1,1
27666809442,44785633767,UNKNOWN,DENDRITE,1,1
4714883468,5441851651,UNKNOWN,DENDRITE,1,0
37231004571,1667829795,UNKNOWN,DENDRITE,1,1
37231004571,1536930472,UNKNOWN,DENDRITE,1,1
37231004571,36445761568,UNKNOWN,DENDRITE,1,1
37231004571,37420743412,UNKNOWN,DENDRITE,1,1
37231004571,36271120092,UNKNOWN,DENDRITE,1,0
37231004571,36183353580,UNKNOWN,DENDRITE,1,1
37231004571,36590837294,UNKNOWN,DENDRITE,1,1
37231004571,36692722929,UNKNOWN,DENDRITE,1,1
37231004571,28525770719,UNKNOWN,DENDRITE,1,1
37231004571,36561913681,UNKNOWN,DENDRITE,1,1
37231004571,927165097,UNKNOWN,DENDRITE,1,1
37231004571,37463700916,UNKNOWN,DENDRITE,1,1
37231004571,36445761568,UNKNOWN,DENDRITE,1,0
37231004571,1275267033,UNKNOWN,DENDRITE,1,1
37231004571,3573728110,UNKNOWN,DENDRITE,1,1
37231004571,28525770719,UNKNOWN,DENDRITE,1,1
37231004571,1070355700,UNKNOWN,DENDRITE,1,1
37231004571,28525770719,UNKNOWN,DENDRITE,1,1
37231004571,3573728110,UNKNOWN,DENDRITE,1,1
37231004571,3573728110,UNKNOWN,DENDRITE,1,1
37231004571,37420743412,UNKNOWN,DENDRITE,1,1
37231004571,37463700916,UNKNOWN,DENDRITE,1,0
37231004571,28452985548,UNKNOWN,DENDRITE,1,1
37231004571,36256737759,UNKNOWN,DENDRITE,1,1
37231004571,3573728110,UNKNOWN,DENDRITE,1,1
37231004571,1099456691,UNKNOWN,DENDRITE,1,1
37231004571,36445761568,UNKNOWN,DENDRITE,1,1
37231004571,36183353580,UNKNOWN,DENDRITE,1,1
36022887535,27695602230,UNKNOWN,DENDRITE,1,1
36022887535,27695602230,UNKNOWN,DENDRITE,1,1
36022887535,27244941796,UNKNOWN,DENDRITE,1,1
5310940074,4872777601,UNKNOWN,DENDRITE,1,0
6715832180,7006435893,UNKNOWN,DENDRITE,1,1
6715832180,6846160724,UNKNOWN,DENDRITE,1,1
36022040377,36211852775,UNKNOWN,DENDRITE,1,1
36022040377,1186799015,UNKNOWN,DENDRITE,1,1
23098476095,40377782563,UNKNOWN,DENDRITE,1,1
23098476095,40377782563,UNKNOWN,DENDRITE,1,0
23098476095,4784821941,UNKNOWN,DENDRITE,1,1
23098476095,40538144824,UNKNOWN,DENDRITE,1,0
23098476095,4741455769,UNKNOWN,DENDRITE,1,0
2088089696,28902141929,UNKNOWN,DENDRITE,1,1
2088089696,2233573446,UNKNOWN,DENDRITE,1,1
2088089696,2262673630,UNKNOWN,DENDRITE,1,0
2088089696,28989616089,UNKNOWN,DENDRITE,1,1
2088089696,2103991145,UNKNOWN,DENDRITE,1,1
2088089696,37359579780,UNKNOWN,DENDRITE,1,1
4184267343,4475221179,UNKNOWN,DENDRITE,1,1
4184267343,3530376743,UNKNOWN,DENDRITE,1,0
31423325105,4754611284,UNKNOWN,DENDRITE,1,1
31423325105,3793238725,UNKNOWN,DENDRITE,1,1
31423325105,3793238725,UNKNOWN,DENDRITE,1,1
31423325105,31612802043,UNKNOWN,DENDRITE,1,1
31423325105,3793238725,UNKNOWN,DENDRITE,1,1
31423325105,4217352864,UNKNOWN,DENDRITE,1,0
31423325105,40275050525,UNKNOWN,DENDRITE,1,0
31423325105,4929692032,UNKNOWN,DENDRITE,1,1
31423325105,5322387162,UNKNOWN,DENDRITE,1,0
31423325105,5351879773,UNKNOWN,DENDRITE,1,1
31423325105,31598039736,UNKNOWN,DENDRITE,1,1
31423325105,40275050525,UNKNOWN,DENDRITE,1,1
31423325105,4491808062,UNKNOWN,DENDRITE,1,0
3342183802,30505286734,UNKNOWN,DENDRITE,1,1
3342183802,3283925542,UNKNOWN,DENDRITE,1,0
3342183802,29457357820,UNKNOWN,DENDRITE,1,1
3342183802,2715129081,UNKNOWN,DENDRITE,1,1
3342183802,3604258024,UNKNOWN,DENDRITE,1,1
3342183802,3997169800,UNKNOWN,DENDRITE,1,1
3342183802,38453617472,UNKNOWN,DENDRITE,1,1
3342183802,2410070279,UNKNOWN,DENDRITE,1,1
3342183802,12438505320,UNKNOWN,DENDRITE,1,1
49564088648,31047159257,UNKNOWN,DENDRITE,1,1
37972486059,28612501043,UNKNOWN,DENDRITE,1,0
37972486059,29979913969,UNKNOWN,DENDRITE,1,0
37972486059,38845758034,UNKNOWN,DENDRITE,1,0
37972486059,1827184566,UNKNOWN,DENDRITE,1,0
37972486059,2379905428,UNKNOWN,DENDRITE,1,0
37972486059,1827184566,UNKNOWN,DENDRITE,1,0
37972486059,28437172895,UNKNOWN,DENDRITE,1,0
37972486059,2467934050,UNKNOWN,DENDRITE,1,0
37972486059,2933298119,UNKNOWN,AIS,1,0
37972486059,37739687559,UNKNOWN,DENDRITE,1,0
37972486059,28452328063,UNKNOWN,DENDRITE,1,0
